Date,Predicted_Price
2024-11-02,14.353449809101567
2024-11-03,13.672210984465103
2024-11-04,12.772551477797442
2024-11-05,10.225852123839607
2024-11-06,6.995136525210335
2024-11-07,3.1432849194327503
2024-11-08,-0.21109153336964986
2024-11-09,-3.187029253198885
2024-11-10,-6.056462215326212
2024-11-11,-8.331921756943142
2024-11-12,-8.631046433358062
2024-11-13,-8.314510213278844
2024-11-14,-7.541234819667013
2024-11-15,-6.063841752509269
2024-11-16,-4.069998733704733
2024-11-17,-2.0622598550229267
2024-11-18,0.2600734630236934
2024-11-19,1.6929026325956589
2024-11-20,3.26864514377501
2024-11-21,4.94512137291248
2024-11-22,5.166065040175723
2024-11-23,4.946497977770086
2024-11-24,4.93194011855414
2024-11-25,3.74738805132769
2024-11-26,2.397151753002464
2024-11-27,1.2753977958538811
2024-11-28,0.07649877090373955
2024-11-29,-1.2554138199822993
2024-11-30,-2.4184309711846765
2024-12-01,-2.825680516259318
2024-12-02,-3.492329125056953
2024-12-03,-3.1470456007006473
2024-12-04,-2.7527703810342636
2024-12-05,-2.2463302351942542
2024-12-06,-1.6790643103195853
2024-12-07,-0.9395561058568663
2024-12-08,-0.2503365060123885
2024-12-09,0.659890817558253
2024-12-10,1.0995592997245514
2024-12-11,1.9498681669862918
2024-12-12,1.8558423243156135
2024-12-13,1.7861559523121173
2024-12-14,1.8692873523061126
2024-12-15,1.2818867949628048
2024-12-16,0.8008665233105688
2024-12-17,0.35220970936659907
2024-12-18,0.12909143134443118
2024-12-19,-0.10375612597099054
2024-12-20,-0.7577264585614623
2024-12-21,-0.6439227852943555
2024-12-22,-1.2967340746420408
2024-12-23,-1.0265676777138686
2024-12-24,-1.0540082771442605
2024-12-25,-0.8471091650796776
2024-12-26,-0.47553427085322186
2024-12-27,-0.6070181665959681
2024-12-28,-0.0069401883757780405
2024-12-29,0.2537368259376675
2024-12-30,0.5881237872015589
2024-12-31,0.787856089122963
2025-01-01,0.5741806863091895
2025-01-02,0.5696118306980993
2025-01-03,1.045765433196218
2025-01-04,0.54309138158585
2025-01-05,0.39351908681160547
2025-01-06,0.5469630370139185
2025-01-07,-0.3117679461330565
2025-01-08,-0.057673564777002674
2025-01-09,0.0038303578277655292
2025-01-10,-0.46169808241179144
2025-01-11,-0.42097442244902084
2025-01-12,-0.2151110290510397
2025-01-13,-0.43802305415582776
2025-01-14,-0.2083198424593582
2025-01-15,-0.4576483191451573
2025-01-16,0.10831101174111565
2025-01-17,0.07945821526935216
2025-01-18,-0.326559053020206
2025-01-19,0.020663911873131602
2025-01-20,0.31754749746480654
2025-01-21,0.4103277234438186
2025-01-22,0.6773469848305647
2025-01-23,0.06426269211145694
2025-01-24,0.44222021420321966
2025-01-25,0.009435235909224626
2025-01-26,-0.0724127822513467
2025-01-27,0.1090766324115308
2025-01-28,-0.19348463111958247
2025-01-29,0.02256357063873951
2025-01-30,-0.3292633882897109
2025-01-31,-0.27629199305657715
2025-02-01,-0.481754335711249
2025-02-02,-0.17334282243051152
2025-02-03,-0.12818070358477113
2025-02-04,-0.31017495653467775
2025-02-05,0.06867898163816089
2025-02-06,-0.2585833220064027
2025-02-07,-0.3427378417613038
2025-02-08,-0.13740449353753822
2025-02-09,0.15778166029762392
2025-02-10,0.12653713981440565
2025-02-11,-0.20750005942879257
2025-02-12,-0.061754876379103096
2025-02-13,0.2232652223226271
2025-02-14,0.10314149884479046
2025-02-15,0.06542536787386335
2025-02-16,0.2396971897759483
2025-02-17,-0.08043284244059479
2025-02-18,-0.0933299762833934
2025-02-19,0.37251053587815514
2025-02-20,-0.46481607850651674
2025-02-21,0.09851148260062798
2025-02-22,-0.1757409428524094
2025-02-23,0.09051359585498087
2025-02-24,0.2728163024093956
2025-02-25,0.27028739410604297
2025-02-26,0.04214170657366469
2025-02-27,0.14193653893056885
2025-02-28,0.023889265989417492
2025-03-01,-0.013500730580966874
2025-03-02,0.25583981221807606
2025-03-03,0.45008252851863934
2025-03-04,-0.12023900039225208
2025-03-05,-0.17824256126817492
2025-03-06,0.1607072625258601
2025-03-07,0.20630799713320305
2025-03-08,-0.04333809199508298
2025-03-09,-0.0349824633797446
2025-03-10,-0.007012082617613803
2025-03-11,-0.01089684229980101
2025-03-12,0.2884894809037555
2025-03-13,0.24919904642134055
2025-03-14,0.05376936074237601
2025-03-15,0.04753004156831994
2025-03-16,0.03403040648037507
2025-03-17,-0.08023464250747367
2025-03-18,0.239647014152237
2025-03-19,0.04090371850716982
2025-03-20,-0.19108428145154785
2025-03-21,0.04960257886165405
2025-03-22,0.13481508957914534
2025-03-23,0.13496724041250868
2025-03-24,-0.13089881415376522
2025-03-25,0.07868886232979898
2025-03-26,-0.03399425727087359
2025-03-27,0.30701856206377537
2025-03-28,0.276424966367199
2025-03-29,0.05928511272148284
2025-03-30,0.44010922192616175
2025-03-31,-0.045690861851774865
2025-04-01,-0.16792643796543846
2025-04-02,0.23569717301971194
2025-04-03,0.16910503990984788
2025-04-04,0.005131123098219621
2025-04-05,-0.038708041883200824
2025-04-06,0.048535023051133296
2025-04-07,0.23653820111158444
2025-04-08,0.27539131227455477
2025-04-09,-0.27581183649011176
2025-04-10,-0.0032993940805429852
2025-04-11,0.1417019203420643
2025-04-12,0.15545852006903008
2025-04-13,-0.10260420852494943
2025-04-14,0.05970149102750601
2025-04-15,0.26869543633154064
2025-04-16,-0.05777684212308358
2025-04-17,0.03404731873490368
2025-04-18,-0.18735062078783846
2025-04-19,-0.074168931445423
2025-04-20,0.09562091164987693
2025-04-21,-0.1846637700125455
