Date,Predicted_Price
2024-11-02,14.18
2024-11-03,8.113324872592912
2024-11-04,-5.4189136714960595
2024-11-05,-13.972528711026294
2024-11-06,-9.677435536382667
2024-11-07,3.5211750893852765
2024-11-08,13.486624514704705
2024-11-09,11.050931768960409
2024-11-10,-1.550860334303917
2024-11-11,-12.73159720869322
2024-11-12,-12.2062214699804
2024-11-13,-0.45290073951962984
2024-11-14,11.722126388433628
2024-11-15,13.120020527483032
2024-11-16,2.450261354124081
2024-11-17,-10.477976218904699
2024-11-18,-13.773821976758512
2024-11-19,-4.401450132912967
2024-11-20,9.023608611521315
2024-11-21,14.154270669259736
2024-11-22,6.267562959011276
2024-11-23,-7.387702374343504
2024-11-24,-14.253435869386163
2024-11-25,-8.011338602127967
2024-11-26,5.602587785502845
2024-11-27,14.06897621909201
2024-11-28,9.597902651723562
2024-11-29,-3.703607735825127
2024-11-30,-13.604193645731858
2024-12-01,-10.99546490504908
2024-12-02,1.7284180630241983
2024-12-03,12.867974994980017
2024-12-04,12.175956265844707
2024-12-05,0.28375907312071785
2024-12-06,-11.874622404214529
2024-12-07,-13.1155923954921
2024-12-08,-2.292913972260633
2024-12-09,10.643575648013233
2024-12-10,13.795352799955243
2024-12-11,4.259044869812204
2024-12-12,-9.199031842222794
2024-12-13,-14.201365704557944
2024-12-14,-6.142954293755612
2024-12-15,7.569469943458508
2024-12-16,14.325190931605553
2024-12-17,7.9070304493482935
2024-12-18,-5.787089385909776
2024-12-19,-14.163995016234148
2024-12-20,-9.515998056569483
2024-12-21,3.887173918861492
2024-12-22,13.720614933641908
2024-12-23,10.937623652912166
2024-12-24,-1.907393211867117
2024-12-25,-13.003509023623682
2024-12-26,-12.143361261062143
2024-12-27,-0.11294395017183145
2024-12-28,12.026595942135621
2024-12-29,13.108925489804452
2024-12-30,2.133670077989253
2024-12-31,-10.808984699832378
2025-01-01,-13.81478056425613
2025-01-02,-4.114557502616178
2025-01-03,9.3746010197327
2025-01-04,14.246535440168275
2025-01-05,6.016119140514748
2025-01-06,-7.751717317053156
2025-01-07,-14.39523701384699
2025-01-08,-7.800395560647847
2025-01-09,5.972395532455625
2025-01-10,14.257555457502816
2025-01-11,9.431712666844753
2025-01-12,-4.071853796897089
2025-01-13,-13.835857849589662
2025-01-14,-10.877394873325162
2025-01-15,2.0877694369469006
2025-01-16,13.138168488491523
2025-01-17,12.108419517538618
2025-01-18,-0.05953211308904549
2025-01-19,-12.178016531696311
2025-01-20,-13.099999405697323
2025-01-21,-1.9725381057323714
2025-01-22,10.974173846532219
2025-01-23,13.83208179999682
2025-01-24,3.9679922106931222
2025-01-25,-9.55028814795573
2025-01-26,-14.289753804712745
2025-01-27,-5.887057334845299
2025-01-28,7.934418590106865
2025-01-29,14.463545958645796
2025-01-30,7.6914294253752304
2025-01-31,-6.158482929635584
2025-02-01,-14.349627857176094
2025-02-02,-9.34503770981307
2025-02-03,4.257627151111044
2025-02-04,13.949891768577709
2025-02-05,10.814765700549344
2025-02-06,-2.2695300026553658
2025-02-07,-13.271922433760377
2025-02-08,-12.071114327317563
2025-02-09,0.23365620198250348
2025-02-10,12.328853502077733
2025-02-11,13.088793920598864
2025-02-12,1.8095268871503514
2025-02-13,-11.13911331325806
2025-02-14,-13.847233167988794
2025-02-15,-3.8193535615350456
2025-02-16,9.726064941922136
2025-02-17,14.330994802949157
2025-02-18,5.755769083576621
2025-02-19,-8.117547532571116
2025-02-20,-14.530089628746282
2025-02-21,-7.580127879886181
2025-02-22,6.345327927186958
2025-02-23,14.440182493338924
2025-02-24,9.255964728540352
2025-02-25,-4.44447338521904
2025-02-26,-14.062685973660527
2025-02-27,-10.749723547114503
2025-02-28,2.45265778069863
2025-03-01,13.404739757661252
2025-03-02,12.031429217589894
2025-03-03,-0.4094150017191943
2025-03-04,-12.47907598535255
2025-03-05,-13.075288999225677
2025-03-06,-1.6446456534814657
2025-03-07,11.303773080741422
2025-03-08,13.860211464681896
2025-03-09,3.6686465137251325
2025-03-10,-9.90190282974765
2025-03-11,-14.370232520855746
2025-03-12,-5.62225496834405
2025-03-13,8.301077590637325
2025-03-14,14.594839912007608
2025-03-15,7.466487111576398
2025-03-16,-6.53290652063926
2025-03-17,-14.529189612512168
2025-03-18,-9.164485586346178
2025-03-19,4.632371525292265
2025-03-20,14.174209660203752
2025-03-21,10.682256108602662
2025-03-22,-2.6371352491909663
2025-03-23,-13.53658921628475
2025-03-24,-11.9893479557123
2025-03-25,0.5867947957846275
2025-03-26,12.628652919759233
2025-03-27,13.05946479873797
2025-03-28,1.477904037836917
2025-03-29,-11.468122887977485
2025-03-30,-13.870993627353531
2025-03-31,-3.515876419866152
2025-04-01,10.077772954658847
2025-04-02,14.407441130751454
2025-04-03,5.4865159490957165
2025-04-04,-8.48498188807164
2025-04-05,-14.657768726352568
2025-04-06,-7.350503662893847
2025-04-07,6.721194351929438
2025-04-08,14.616619434331477
2025-04-09,9.070592471244332
2025-04-10,-4.82130021964082
2025-04-11,-14.284431940199902
2025-04-12,-10.612351368428307
2025-04-13,2.8229444918048703
2025-04-14,13.667439427445467
2025-04-15,11.94485455423551
2025-04-16,-0.7657814643716615
2025-04-17,-12.777553053039776
2025-04-18,-13.04130167391219
2025-04-19,-1.3093120774510403
2025-04-20,11.632132234968418
2025-04-21,13.879556739324302
2025-04-22,3.3610490294720368
2025-04-23,-10.253646177087225
2025-04-24,-14.442594896450643
2025-04-25,-5.348553367567706
2025-04-26,8.669233227614875
2025-04-27,14.718848024758955
2025-04-28,7.232174435331878
